ticket,price,market_cap,sector,industry,volume,pct_change
SEV,$2.29,84486800.00,Industrials,Auto Manufacturing,358800,4.091%
SEVN,$9.01,203590654.00,Real Estate,Real Estate Investment Trusts,999513,7.518%
SEZL,$170.56,5735424361.00,Finance,Finance: Consumer Services,862965,4.165%
SFBC,$43.35,111239091.00,Finance,Savings Institutions,201371,-1.656%
SFD,$25.12,9884148847.00,Consumer Staples,Meat/Poultry/Fish,1918906,2.909%
SFHG,$2.39,9703400.00,Consumer Discretionary,Publishing,17240,3.463%
SFIX,$4.54,605753386.00,Consumer Discretionary,Catalog/Specialty Distribution,6019192,5.581%
SFM,$82.14,7724798884.00,Consumer Staples,Food Chains,6007345,0.11%
SFNC,$22.93,3326322312.00,Finance,Major Banks,4311910,-0.174%
SFST,$61.23,578939753.00,Finance,Major Banks,446533,3.168%
SFWL,$0.90,74247762.00,Industrials,Trucking Freight/Courier Services,337,2.273%
SGA,$8.69,55302882.00,Consumer Discretionary,Broadcasting,16954,3.084%
SGC,$12.75,199334125.00,Consumer Discretionary,Apparel,231072,-3.116%
SGHT,$5.69,309592570.00,Health Care,Medical/Dental Instruments,764004,4.212%
SGLY,$0.3023,2204823.00,Industrials,Integrated Freight & Logistics,88944,0.099%
SGML,$11.71,1312277005.00,Basic Materials,Metal Mining,1535423,-3.621%
SGMT,$7.06,435967757.00,Health Care,Biotechnology: Pharmaceutical Preparations,8602415,2.915%
SGP,$21.18,708118459.00,Health Care,Medical/Dental Instruments,1478796,12.60%
SGRP,$0.8161,23112409.00,Consumer Discretionary,Business Services,8682,-2.613%
SGRY,$15.82,2069225974.00,Health Care,Hospital/Nursing Management,2948417,2.329%
SHAZ,$82.05,1373865795.00,Technology,EDP Services,1178093,1.585%
SHBI,$23.29,779188633.00,Finance,Major Banks,1061693,2.149%
SHC,$17.38,4956202356.00,Health Care,Misc Health and Biotechnology Services,3945442,1.637%
SHEN,$15.45,854724915.00,Telecommunications,Telecommunications Equipment,1134127,2.794%
SHFS,$0.245,1581670.00,Finance,Finance: Consumer Services,544768,4.701%
SHFSW,$0.0258,166560.00,Finance,Finance: Consumer Services,100,6.612%
SHIM,$4.27,156694738.00,Industrials,Military/Government/Technical,756587,4.657%
SHIP,$14.16,306821684.00,Consumer Discretionary,Marine Transportation,240377,-1.048%
SHLS,$9.00,1509946353.00,Technology,Semiconductors,10598466,-8.722%
SHMD,$5.72,371718353.00,Technology,Industrial Machinery/Components,409940,0.527%
SHMDW,$1.70,110475734.00,Technology,Industrial Machinery/Components,230,-1.163%
SHOE,$15.98,433877902.00,Consumer Discretionary,Clothing/Shoe/Accessory Stores,955433,2.305%
SHOO,$43.22,3158752544.00,Consumer Discretionary,Shoe Manufacturing,5195408,4.195%
SHOP,$116.86,151428476382.00,Technology,Computer Software: Prepackaged Software,9946424,4.694%
SHOTU,$9.98,0.00,,,5858,0.00%
SHPH,$4.02,2352219.00,Health Care,Biotechnology: Pharmaceutical Preparations,31588268,6.349%
SIBN,$17.33,768573074.00,Health Care,Medical/Dental Instruments,1718184,3.401%
SIDU,$2.61,211057269.00,Telecommunications,Telecommunications Equipment,25016721,4.40%
SIEB,$1.70,69599591.00,Finance,Investment Bankers/Brokers/Service,1528392,-12.821%
SIFY,$15.685,1134816024.00,Technology,Computer Software: Programming Data Processing,89600,4.636%
SIGA,$3.92,281158460.00,Health Care,Biotechnology: Pharmaceutical Preparations,1986670,-0.759%
SIGI,$96.30,5765434776.00,Finance,Property-Casualty Insurers,3138754,1.894%
SIGIP,$16.035,960007753.00,Finance,Property-Casualty Insurers,10584,0.998%
SILC,$41.10,236226812.00,Telecommunications,Computer Communications Equipment,255151,1.532%
SILO,$6.045,6822447.00,Consumer Discretionary,Apparel,12544,4.948%
SIMA,$10.89,0.00,Miscellaneous,Industrial Machinery/Components,642,0.184%
SIMO,$305.28,10351383869.00,Technology,Semiconductors,1116903,-6.143%
SINT,$1.92,12206650.00,Health Care,Medical/Dental Instruments,15838,3.226%
SION,$42.18,1904440919.00,Health Care,Biotechnology: Pharmaceutical Preparations,1019157,-1.379%
SIRI,$28.35,9543175186.00,Consumer Discretionary,Broadcasting,6739930,2.125%
SITM,$672.19,17743683813.00,Technology,Semiconductors,3537801,-0.519%
SJ,$0.9434,40059375.00,Technology,EDP Services,9376,0.49%
SKIN,$0.66,85536026.00,Health Care,Medical/Dental Instruments,14364336,3.173%
SKK,$4.85,11876093.00,Industrials,Water Sewer Pipeline Comm & Power Line Construction,15467,2.537%
SKWD,$59.19,2399744017.00,Finance,Property-Casualty Insurers,3144672,6.841%
SKYA,$1.09,46131163.00,Health Care,Medical/Dental Instruments,484774,14.737%
SKYAW,$0.0324,1371238.00,Health Care,Medical/Dental Instruments,32543,36.709%
SKYE,$0.6799,23894217.00,Health Care,Biotechnology: Pharmaceutical Preparations,149120,-4.023%
SKYQ,$2.88,13808580.00,Industrials,Environmental Services,29654405,9.091%
SKYT,$34.92,1718224702.00,Technology,Semiconductors,1382814,0.403%
SKYW,$99.31,3938662506.00,Consumer Discretionary,Air Freight/Delivery Services,1212666,1.038%
SKYX,$0.9462,127248842.00,Consumer Discretionary,Building Products,11796749,-9.019%
SLAB,$218.42,7203889780.00,Technology,Semiconductors,2075839,0.216%
SLBT,$3.75,2102849089.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),115041,-10.501%
SLDB,$9.29,914596840.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),6302062,4.853%
SLDE,$19.09,2186936006.00,Finance,Property-Casualty Insurers,3204998,5.703%
SLDP,$2.59,582707762.00,Miscellaneous,Industrial Machinery/Components,10653888,-0.385%
SLDPW,$0.0992,22318382.00,Miscellaneous,Industrial Machinery/Components,66428,-18.421%
SLE,$3.07,4939473.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,26048,-0.325%
SLGB,$0.556,23908000.00,Industrials,Integrated Freight & Logistics,110432,3.327%
SLGL,$73.50,206526107.00,Health Care,Biotechnology: Pharmaceutical Preparations,28560,1.142%
SLM,$25.45,4799691723.00,Finance,Finance: Consumer Services,6019742,3.413%
SLMBP,$74.50,14050178128.00,Finance,Finance: Consumer Services,4869,-0.388%
SLMT,$4.63,38833838.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,49721,-1.907%
SLN,$10.14,474552000.00,Health Care,Biotechnology: Pharmaceutical Preparations,1080921,1.40%
SLNG,$3.91,72711537.00,Utilities,Oil/Gas Transmission,49363,-1.511%
SLNH,$1.43,202126289.00,Technology,EDP Services,39060596,-0.694%
SLNHP,$11.2501,1590168503.00,Technology,EDP Services,3166,-0.53%
SLP,$18.20,367739772.00,Technology,EDP Services,1162308,0.331%
SLRC,$12.42,677568554.00,Finance,Finance/Investors Services,482325,0.894%
SLS,$12.39,2304943592.00,Health Care,Biotechnology: Pharmaceutical Preparations,21006370,17.664%
SLSN,$0.825,58271767.00,Consumer Discretionary,Package Goods/Cosmetics,1772037,-21.053%
SLXN,$2.75,2923572.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),33462,0.733%
SMBC,$76.75,845449756.00,Finance,Banks,434075,2.662%
SMCI,$30.63,18421448104.00,Technology,Computer Manufacturing,48554550,-3.314%
SMCIP,$53.67,32278129929.00,Technology,Computer Manufacturing,421374,-1.991%
SMID,$29.75,157869982.00,Industrials,Building Materials,93452,-1.294%
SMMT,$14.01,10874038656.00,Health Care,Biotechnology: Pharmaceutical Preparations,4183454,-1.199%
SMPL,$13.06,1181786653.00,Consumer Staples,Packaged Foods,5191638,6.265%
SMSI,$2.81,14363264.00,Technology,Computer Software: Prepackaged Software,63063,2.93%
SMTC,$149.75,13949387408.00,Technology,Semiconductors,18132767,-7.716%
SMTI,$23.88,218835580.00,Health Care,Industrial Specialties,123583,3.287%
SMTK,$0.244,5232876.00,Technology,Semiconductors,927951,4.901%
SMX,$14.50,9425000.00,Technology,Industrial Machinery/Components,20269,-4.856%
SMXT,$0.293,16673626.00,Consumer Discretionary,Engineering & Construction,217392,-6.539%
SMXWW,$0.0258,16770.00,Technology,Industrial Machinery/Components,2826,-3.008%
SNAL,$0.6086,26576050.00,Technology,Computer Software: Prepackaged Software,234289,2.787%
SND,$5.02,215788119.00,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),3894221,6.809%
SNDK,$2090.71,309612737948.00,Technology,Electronic Components,16867213,-10.462%
SNDL,$1.37,356611000.00,Health Care," Medicinal Chemicals and Botanical Products ",1281934,2.239%
SNDX,$21.31,1887979652.00,Health Care,Biotechnology: Pharmaceutical Preparations,4567245,7.572%
SNES,$1.58,8379413.00,Industrials,Agricultural Chemicals,34108,3.947%
SNEX,$135.42,10732237588.00,Finance,Investment Bankers/Brokers/Service,2525400,-1.355%
SNFCA,$9.93,258556208.00,Finance,Finance: Consumer Services,252004,3.545%
SNGX,$0.41,7077300.00,Health Care,Biotechnology: Pharmaceutical Preparations,657311,3.797%
SNOA,$1.12,5360097.00,Health Care,Biotechnology: Pharmaceutical Preparations,35997,-1.754%
SNPS,$454.34,86996716521.00,Technology,Computer Software: Prepackaged Software,5293038,-0.149%
SNT,$1.96,45730040.00,Telecommunications,Telecommunications Equipment,13580,-2.00%
SNTG,$2.02,5666757.00,Finance,Finance: Consumer Services,3493,-2.885%
SNTI,$1.09,33947782.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),185422,1.869%
SNWV,$8.61,74037183.00,Health Care,Medical/Dental Instruments,852203,12.844%
SNY,$42.95,104748787546.00,Health Care,Biotechnology: Pharmaceutical Preparations,6762197,2.751%
SNYR,$0.2092,3117056.00,Health Care,Other Pharmaceuticals,468666,3.054%
SOBR,$0.68,1908474.00,Consumer Discretionary,Newspapers/Magazines,45977,-9.358%
SOCA,$10.28,0.00,,,2,0.00%
SOFI,$17.88,22935412656.00,Finance,Finance: Consumer Services,90629121,3.353%
SOGP,$11.28,47084367.00,Technology,Computer Software: Programming Data Processing,28186,9.834%
SOHU,$11.85,308917911.00,Technology,EDP Services,76189,0.937%
SOLS,$82.69,13131525334.00,Industrials,Aerospace,7581144,-4.856%
SONM,$5.70,8483128.00,Utilities,Telecommunications Equipment,56469,20.763%
SONO,$13.57,1616576065.00,Consumer Staples,Consumer Electronics/Appliances,4658422,-1.381%
SOPH,$5.75,412794605.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),423946,1.054%
SORA,$2.03,50473920.00,Industrials,Other Specialty Stores,6158,-1.456%
SORN,$9.94,0.00,Finance,Blank Checks,5,0.00%
SORNW,$0.30,0.00,Finance,Blank Checks,2000,0.00%
SOTK,$5.32,83597134.00,Technology,Industrial Machinery/Components,52815,5.347%
SOUN,$6.41,2774053360.00,Technology,Computer Software: Prepackaged Software,31912204,3.221%
SOUNW,$1.91,826590003.00,Technology,Computer Software: Prepackaged Software,6121,3.243%
SOWG,$3.35,67402392.00,Consumer Staples,Packaged Foods,142807,22.263%
SPAI,$4.09,84330962.00,Health Care,Industrial Specialties,360585,3.544%
SPCB,$11.36,62805100.00,Technology,Semiconductors,36552,3.65%
SPCX,$153.23,2005911553057.00,Technology,Computer Software: Programming Data Processing,126932932,0.15%
SPEG,$10.27,0.00,,,519,-0.097%
SPEGR,$0.28,0.00,,,116,0.00%
SPFI,$43.47,832265926.00,Finance,Major Banks,861459,1.447%
SPHL,$2.70,33107346.00,Consumer Discretionary,Homebuilding,10666,-2.878%
SPKL,$12.15,0.00,,,75771,-0.897%
SPKLW,$2.27,0.00,,,91702,5.581%
SPOK,$10.65,222446657.00,Telecommunications,Telecommunications Equipment,617991,2.011%
SPPL,$3.92,38361841.00,Consumer Discretionary,Diversified Commercial Services,874128,3.158%
SPRB,$55.11,151678041.00,Health Care,Biotechnology: Pharmaceutical Preparations,423372,4.434%
SPRC,$5.70,3267485.00,Health Care,Biotechnology: Pharmaceutical Preparations,27462,-6.863%
SPRO,$2.26,130857374.00,Health Care,Biotechnology: Pharmaceutical Preparations,2222041,11.881%
SPRY,$8.54,848049857.00,Health Care,Biotechnology: Pharmaceutical Preparations,5015519,6.484%
SPSC,$58.87,2161276767.00,Technology,Computer Software: Prepackaged Software,2000253,5.672%
SPT,$7.48,449589424.00,Technology,Computer Software: Prepackaged Software,4497603,14.024%
SPTX,$21.40,1145553770.00,Health Care,Biotechnology: Pharmaceutical Preparations,194426,10.537%
SPWH,$1.26,49164942.00,Consumer Discretionary,Other Specialty Stores,190298,3.279%
SPWR,$0.63,92167097.00,Technology,Semiconductors,10526957,0.881%
SPWRW,$0.144,21066765.00,Technology,Semiconductors,223,0.911%
SQFT,$2.48,3563834.00,Real Estate,Real Estate Investment Trusts,4547,-2.745%
SQFTP,$6.08,8737142.00,Real Estate,Real Estate Investment Trusts,225,3.932%
SQFTW,$0.0179,25723.00,Real Estate,Real Estate Investment Trusts,7205,3.468%
SRAD,$14.85,4629596855.00,Technology,Computer Software: Programming Data Processing,2760614,2.768%
SRBK,$19.36,161374660.00,Finance,Banks,135317,0.571%
SRCE,$81.96,1972686306.00,Finance,Major Banks,520661,0.948%
SRPT,$16.85,1778959341.00,Health Care,Biotechnology: Pharmaceutical Preparations,20026978,5.181%
SRRK,$54.76,6561799789.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),7570606,1.803%
SRTA,$5.30,458590821.00,Consumer Discretionary,Transportation Services,2079944,-1.119%
SRTS,$3.04,50044659.00,Health Care,Medical/Dental Instruments,64218,3.051%
SRZN,$25.22,292813557.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1003241,2.855%
SSAC,$9.98,0.00,Finance,Blank Checks,543,0.00%
SSACR,$0.1641,0.00,Finance,Blank Checks,7727,9.327%
SSACU,$10.21,0.00,Finance,Blank Checks,191,0.00%
SSACW,$0.105,0.00,Finance,Blank Checks,14,0.00%
SSBI,$14.00,93423820.00,Finance,Major Banks,21391,2.866%
SSEA,$10.23,0.00,Finance,Blank Checks,105,-0.098%
SSEAU,$10.33,0.00,Finance,Blank Checks,7,0.00%
SSII,$3.34,668439327.00,Health Care,Medical/Dental Instruments,57980,-7.735%
SSM,$4.40,6269270.00,Industrials,Auto Manufacturing,10449,3.044%
SSNC,$63.66,15331494923.00,Technology,Computer Software: Prepackaged Software,3338888,1.016%
SSP,$2.90,265468390.00,Industrials,Broadcasting,1406024,9.434%
SSRM,$29.38,6361132285.00,Industrials,Precious Metals,11928922,3.233%
SSSS,$11.85,308931965.00,Finance,Finance: Consumer Services,234961,0.424%
SSSSL,$24.94,595769389.00,Finance,Finance: Consumer Services,916,0.403%
SSTI,$8.19,106092744.00,Technology,Computer Software: Prepackaged Software,1235403,-2.384%
SSYS,$8.17,704029644.00,Technology,Computer peripheral equipment,455573,-1.921%
STAA,$29.29,1458305019.00,Health Care,Ophthalmic Goods,1175257,-6.152%
STAK,$4.27,56408190.00,Consumer Discretionary,Oil and Gas Field Machinery,282455,5.432%
STBA,$49.26,1772221404.00,Finance,Major Banks,623985,0.428%
STEP,$39.54,4718878723.00,Finance,Investment Managers,4834266,-3.349%
STEX,$0.8012,83544983.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,800599,8.256%
STFS,$12.574,15010213.00,Consumer Discretionary,Advertising,5685,-5.777%
STGW,$7.04,1744963975.00,Consumer Discretionary,Advertising,3754942,3.682%
STHO,$9.18,110906637.00,Real Estate,Real Estate,49757,2.00%
STI,$12.34,104836728.00,Miscellaneous,Industrial Machinery/Components,312985,-0.724%
STIM,$1.34,93247706.00,Health Care,Medical/Dental Instruments,6221687,5.512%
STKE,$1.12,38854743.00,,,223609,15.155%
STKH,$0.6192,1099121.00,Consumer Staples,Packaged Foods,48077,-3.25%
STKS,$1.99,62812959.00,Consumer Discretionary,Restaurants,35608,9.341%
STLD,$245.49,35402795608.00,Industrials,Steel/Iron Ore,1668256,-2.195%
STNE,$10.99,2673078204.00,Technology,EDP Services,8846050,1.854%
STOK,$32.00,1993012960.00,Health Care,Biotechnology: Pharmaceutical Preparations,3258325,5.263%
STRA,$78.85,1783027875.00,Real Estate,Other Consumer Services,669023,2.924%
STRC,$74.57,26132897815.00,Technology,Computer Software: Prepackaged Software,6309525,-1.48%
STRD,$53.48,18741952195.00,Technology,Computer Software: Prepackaged Software,309737,6.96%
STRF,$84.37,29567286961.00,Technology,Computer Software: Prepackaged Software,637633,-4.483%
STRK,$53.79,18850591035.00,Technology,Computer Software: Prepackaged Software,301258,4.002%
STRL,$804.76,24694828341.00,Industrials,Military/Government/Technical,5142614,-8.749%
STRO,$30.52,505729798.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2773558,3.283%
STRR,$10.94,40433037.00,Consumer Discretionary,Professional Services,9572,0.829%
STRRP,$9.66,35702297.00,,,1763,-0.872%
STRS,$29.27,233654302.00,Real Estate,Homebuilding,47571,1.35%
STRT,$82.64,345335949.00,Consumer Discretionary,Auto Parts:O.E.M.,307206,2.303%
STRZ,$28.98,486547509.00,Consumer Discretionary,Movies/Entertainment,595630,9.856%
STTK,$6.44,493822529.00,Health Care,Biotechnology: Pharmaceutical Preparations,12486837,8.968%
STX,$899.90,201783669901.00,Technology,Electronic Components,9311434,-12.236%
SUGP,$0.854,3812915.00,Consumer Discretionary,Diversified Commercial Services,621733,-4.984%
SUIG,$1.14,87555274.00,Finance,Finance Companies,1044038,-2.146%
SUJA,$10.17,392816372.00,Consumer Staples,Beverages (Production/Distribution),270362,3.776%
SUMA,$9.87,0.00,,,54,0.00%
SUMAR,$0.28,0.00,Finance,Blank Checks,212210,0.00%
SUNE,$2.46,10142841.00,Utilities,Telecommunications Equipment,101106,-3.15%
SUNS,$8.42,113823286.00,Real Estate,Real Estate Investment Trusts,1271328,-1.979%
SUPN,$46.84,2718580532.00,Health Care,Biotechnology: Pharmaceutical Preparations,3338855,4.67%
SUPX,$7.72,333631650.00,,,326150,0.13%
SURG,$0.37,9295101.00,Consumer Discretionary,Advertising,79706,-2.632%
SVAC,$10.26,0.00,Finance,Blank Checks,234786,0.293%
SVACU,$10.80,0.00,Finance,Blank Checks,115,0.559%
SVACW,$1.67,0.00,Finance,Blank Checks,253,1.829%
SVAQ,$10.09,0.00,Finance,Blank Checks,9804,0.099%
SVAQW,$0.86,0.00,Finance,Blank Checks,77404,8.861%
SVC,$1.71,1106723903.00,Real Estate,Real Estate Investment Trusts,29308308,0.588%
SVCC,$10.58,0.00,,,654,0.475%
SVCCU,$10.82,0.00,Finance,Blank Checks,2,0.00%
SVCCW,$0.28,0.00,Finance,Blank Checks,11987,7.692%
SVCO,$11.96,390955142.00,Technology,Computer Software: Prepackaged Software,1154340,0.084%
SVIV,$10.18,0.00,Finance,Blank Checks,301,0.00%
SVIVW,$1.10,0.00,Finance,Blank Checks,1,0.00%
SVRA,$5.90,1209070551.00,Health Care,Biotechnology: Pharmaceutical Preparations,6158853,-2.156%
SVRE,$2.84,2653244.00,Technology,EDP Services,55878,-13.15%
SVRN,$8.33,14286150.00,Consumer Discretionary,Marine Transportation,7910,10.919%
SWAG,$2.22,41669749.00,Consumer Discretionary,Advertising,17695,-0.893%
SWBI,$15.23,681193246.00,Industrials,Ordnance And Accessories,1501158,-2.932%
SWIM,$6.41,752608285.00,Industrials,Plastic Products,2322151,1.104%
SWKHL,$25.23,306478675.00,,,360,-0.079%
SWKS,$68.00,10227605484.00,Technology,Semiconductors,8308389,-2.774%
SWMR,$41.01,459732599.00,Technology,Computer Software: Prepackaged Software,857570,12.418%
SWVL,$1.40,13950082.00,Consumer Discretionary,Business Services,7039,-2.778%
SWVLW,$0.0073,72740.00,Consumer Discretionary,Business Services,5885,-3.947%
SXTC,$2.42,92487756.00,Health Care,Biotechnology: Pharmaceutical Preparations,10413,2.979%
SXTP,$1.61,4281454.00,Health Care,Biotechnology: Pharmaceutical Preparations,32453,-1.829%
SY,$1.42,142429083.00,Technology,EDP Services,608126,7.576%
SYBT,$76.31,2252303996.00,Finance,Major Banks,1043022,0.613%
SYM,$41.24,24855629051.00,Industrials,Industrial Machinery/Components,2308001,1.153%
SYNA,$121.00,4675159885.00,Technology,Semiconductors,7695522,-3.678%
SYPR,$2.39,54996601.00,Industrials,Industrial Machinery/Components,38219,5.286%
SYRE,$87.89,7632477726.00,Health Care,Biotechnology: Pharmaceutical Preparations,4441307,-0.88%
SZZL,$10.365,0.00,Finance,Blank Checks,363,0.00%
SZZLR,$0.17,0.00,Finance,Blank Checks,18502,3.03%
TACH,$10.41,0.00,Finance,Blank Checks,341,0.00%
TACHW,$0.654,0.00,Finance,Blank Checks,42593,-2.388%
TACO,$10.46,381185747.00,Finance,Blank Checks,145919,0.577%
TACOU,$10.775,0.00,Finance,Blank Checks,35303,2.229%
TACOW,$0.7011,0.00,Finance,Blank Checks,148303,1.609%
TACT,$5.305,54515660.00,Technology,Computer peripheral equipment,65228,-3.193%
TALK,$5.22,874415595.00,Health Care,Medical/Nursing Services,5877618,0.578%
TANH,$0.4054,5848764.00,Industrials,Major Chemicals,174115,3.842%
TAOP,$1.59,15188925.00,Technology,Computer Software: Prepackaged Software,77672,8.904%
TAOX,$3.58,26749513.00,Health Care,Biotechnology: Pharmaceutical Preparations,83169,5.605%
TARA,$4.12,231561456.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1617332,3.00%
TARS,$62.92,2707067500.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2025090,-2.207%
TASK,$4.73,433164910.00,Technology,EDP Services,601930,3.501%
TATT,$46.76,607091486.00,Industrials,Aerospace,1883331,6.636%
TAVI,$10.66,0.00,Finance,Blank Checks,4467,-0.187%
TAYD,$62.26,200421913.00,Industrials,Industrial Machinery/Components,425083,6.939%
TBBK,$62.27,2592576517.00,Finance,Major Banks,710959,0.581%
TBCH,$12.40,246108020.00,Telecommunications,Telecommunications Equipment,570987,1.224%
TBH,$4.01,13675042.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,70037,-1.232%
TBLA,$4.76,1301023916.00,Technology,Computer Software: Programming Data Processing,20262733,6.966%
TBLAW,$0.0004,109330.00,Technology,Computer Software: Programming Data Processing,724675,-84.00%
TBLD,$21.78,698743412.00,Finance,Investment Managers,40831,-0.32%
TBPH,$17.63,908879478.00,Health Care,Biotechnology: Pharmaceutical Preparations,1311440,1.38%
TBRG,$26.20,392977363.00,Technology,EDP Services,741146,0.076%
TC,$7.76,204963491.00,Consumer Discretionary,Business Services,15528,3.467%
TCBI,$103.40,4515575093.00,Finance,Major Banks,1193201,-0.183%
TCBIO,$20.255,884554869.00,Finance,Major Banks,23914,-0.271%
TCBK,$53.91,1720299907.00,Finance,Major Banks,763380,0.672%
TCBS,$17.80,51359978.00,Finance,Banks,3907,-0.946%
TCMD,$30.28,683003553.00,Health Care,Medical/Dental Instruments,1284848,8.143%
TCOM,$40.89,25748646528.00,Consumer Discretionary,Business Services,6730771,0.988%
TCPC,$3.24,271844991.00,Finance,Finance/Investors Services,541715,3.185%
TCRT,$2.08,50798064.00,Health Care,Biotechnology: Pharmaceutical Preparations,13958,0.483%
TCRX,$0.9688,63311872.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),713282,15.333%
TCX,$13.94,155419472.00,Technology,EDP Services,160776,4.498%
TDAC,$10.69,0.00,,,63870,-0.28%
TDACW,$1.27,0.00,,,325,-6.618%
TDIC,$5.85,8830903.00,Consumer Discretionary,Other Consumer Services,81533,-10.138%
TDTH,$1.49,6916863.00,Consumer Discretionary,Business Services,457063,-1.974%
TDUP,$6.93,894253063.00,Consumer Discretionary,Catalog/Specialty Distribution,4684767,4.211%
TDWD,$10.04,0.00,Finance,Blank Checks,38,0.00%
TDWDU,$10.15,0.00,Finance,Blank Checks,20,0.00%
TEAD,$1.03,99901173.00,Technology,Computer Software: Programming Data Processing,3843751,-5.505%
TEAM,$78.74,19981681454.00,Technology,Computer Software: Prepackaged Software,7936890,5.437%
TECH,$71.00,11116381321.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),12259962,0.424%
TECX,$31.99,603625260.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),307196,3.094%
TELA,$0.7056,31586993.00,Health Care,Medical/Dental Instruments,272285,-4.649%
TELO,$1.24,85280945.00,Health Care,Biotechnology: Pharmaceutical Preparations,54376,0.813%
TEM,$56.14,10080766019.00,Technology,Computer Software: Programming Data Processing,9674526,2.315%
TENB,$30.22,3332419024.00,Technology,Computer Software: Prepackaged Software,4946610,10.131%
TENX,$13.44,356498137.00,Health Care,Biotechnology: Pharmaceutical Preparations,5207915,4.267%
TER,$436.86,68387008891.00,Industrials,Electrical Products,11486355,-7.437%
TFSL,$17.49,4904758146.00,Finance,Savings Institutions,1153023,-0.114%
TGHL,$0.5092,12882663.00,Technology,EDP Services,220174,11.937%
TGL,$3.89,7604296.00,Consumer Discretionary,Business Services,15456,1.567%
TGTX,$55.83,8546656271.00,Health Care,Biotechnology: Pharmaceutical Preparations,6852422,4.102%
TH,$20.27,2018597396.00,Consumer Discretionary,Hotels/Resorts,3461317,0.396%
THCH,$1.60,53189731.00,Consumer Discretionary,Restaurants,3306,-5.325%
THFF,$77.66,923524643.00,Finance,Major Banks,576411,2.01%
THH,$0.322,17274093.00,Consumer Discretionary,Services-Misc. Amusement & Recreation,460409,7.333%
THRM,$35.43,1086542085.00,Consumer Discretionary,Auto Parts:O.E.M.,971160,-1.965%
THRY,$4.18,185382105.00,Consumer Discretionary,Advertising,2414223,12.973%
TIGO,$89.26,14954694397.00,Telecommunications,Telecommunications Equipment,6182911,0.904%
TIGR,$4.69,889689886.00,Finance,Investment Bankers/Brokers/Service,2179987,1.735%
TIL,$7.43,50390082.00,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),19567,-0.402%
TILE,$35.74,2074928302.00,Consumer Discretionary,Home Furnishings,1992365,0.648%
TIPT,$17.76,667244532.00,Finance,Property-Casualty Insurers,919010,2.54%
TITN,$20.92,487481606.00,Consumer Discretionary,Other Specialty Stores,457089,-2.562%
TJGC,$4.63,46763000.00,Consumer Discretionary,Advertising,12369,5.95%
TKLF,$1.99,8423234.00,Consumer Discretionary,Other Specialty Stores,63965,-0.50%
TKNO,$5.75,308280661.00,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,502149,5.311%
TLF,$2.36,19218823.00,Consumer Discretionary,Apparel,29252,0.855%
TLIH,$4.75,13967066.00,,,5120,3.261%
TLN,$404.09,19353751543.00,Utilities,Electric Utilities: Central,1551113,-3.049%
TLNC,$10.3099,0.00,,,1480,0.781%
TLNCW,$0.7476,0.00,,,100,-5.367%
TLPH,$1.03,53456637.00,Health Care,Biotechnology: Pharmaceutical Preparations,270969,-3.738%
TLRY,$4.64,540664864.00,Health Care," Medicinal Chemicals and Botanical Products ",3237859,4.036%
TLS,$4.50,336686288.00,Technology,EDP Services,2909008,6.635%
TLSA,$1.18,150165775.00,Health Care,Biotechnology: Pharmaceutical Preparations,216144,4.425%
TLSI,$4.73,290500211.00,Health Care,Medical Specialities,3305021,8.238%
TLSIW,$0.8499,52197913.00,Health Care,Medical Specialities,6071,3.836%
TLX,$10.66,3611363342.00,Health Care,Biotechnology: Pharmaceutical Preparations,125488,-1.842%
TMC,$4.25,1841189837.00,Basic Materials,Metal Mining,8849782,-4.279%
TMCI,$4.46,289333473.00,Health Care,Medical/Dental Instruments,7003263,0.225%
TMCR,$6.70,414074586.00,Basic Materials,Precious Metals,128653,-2.899%
TMCWW,$0.14,60650959.00,Basic Materials,Metal Mining,132804,-13.205%
TMDX,$68.44,2365348749.00,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,3704075,-11.974%
TMS,$9.76,882139163.00,,,35538,-8.785%
TMSWW,$1.48,133767004.00,,,51552,-12.941%
TMTS,$10.00,0.00,,,2,0.00%
